1829A RPD and Rap Sheet (Hard Version),https://codeforces.com/problemset/problem/1543/D2,"brute force,constructive algorithms,interactive,math",Codeforces
1837C Ayoub and Lost Array,https://codeforces.com/problemset/problem/1105/C,"combinatorics,dp,math",Codeforces
Minimum Cost to Hire K Workers,https://leetcode.com/problems/minimum-cost-to-hire-k-workers,"Array, Greedy, Sorting",LeetCode
1827B1 Lost Arithmetic Progression,https://codeforces.com/problemset/problem/1673/D,"combinatorics,math,number theory",Codeforces
Maximum Product of Splitted Binary Tree,https://leetcode.com/problems/maximum-product-of-splitted-binary-tree,"Binary Tree, Depth-First Search, Tree",LeetCode
1839B Mezo Playing Zoma,https://codeforces.com/problemset/problem/1285/A,math,Codeforces
1840C Regular Bracket Sequence,https://codeforces.com/problemset/problem/1132/A,"greedy,implementation",Codeforces
1828B Hungry Sequence,https://codeforces.com/problemset/problem/327/B,math,Codeforces
1825B Palindromic Times,https://codeforces.com/problemset/problem/108/A,"implementation,strings",Codeforces
1833B Antipalindrome,https://codeforces.com/problemset/problem/981/A,"brute force,implementation,strings",Codeforces
Count Prefixes of a Given String,https://leetcode.com/problems/count-prefixes-of-a-given-string,"Array, String",LeetCode
Task Scheduler II,https://leetcode.com/problems/task-scheduler-ii,"Array, Hash Table, Simulation",LeetCode
1832F Santa Claus and Robot,https://codeforces.com/problemset/problem/748/C,"constructive algorithms,math",Codeforces
1830C Putting Plates,https://codeforces.com/problemset/problem/1530/B,"constructive algorithms,implementation",Codeforces
1832A Emotes,https://codeforces.com/problemset/problem/1117/B,"greedy,math,sortings",Codeforces
1834A Quality vs Quantity,https://codeforces.com/problemset/problem/1646/B,"brute force,constructive algorithms,greedy,sortings,two pointers",Codeforces
1825A Battleship,https://codeforces.com/problemset/problem/965/B,implementation,Codeforces
1825A MUH and Sticks,https://codeforces.com/problemset/problem/471/A,implementation,Codeforces
1833C Quantum Classification - 1,https://codeforces.com/problemset/problem/1356/D1,*special problem,Codeforces
1826A Single-use Stones,https://codeforces.com/problemset/problem/965/D,"binary search,flows,greedy,two pointers",Codeforces
1833D Company,https://codeforces.com/problemset/problem/1062/E,"binary search,data structures,dfs and similar,greedy,trees",Codeforces
The Number of Rich Customers,https://leetcode.com/problems/the-number-of-rich-customers,Database,LeetCode
1833D Little Frog,https://codeforces.com/problemset/problem/53/C,constructive algorithms,Codeforces
1843F1 Arrangement,https://codeforces.com/problemset/problem/107/C,"bitmasks,dp",Codeforces
1841A Restore the Tree,https://codeforces.com/problemset/problem/871/E,"graphs,greedy,trees",Codeforces
1833B Boboniu Walks on Graph,https://codeforces.com/problemset/problem/1394/B,"brute force,dfs and similar,graphs,hashing",Codeforces
Wiggle Sort II,https://leetcode.com/problems/wiggle-sort-ii,"Array, Divide and Conquer, Quickselect, Sorting",LeetCode
Maximum Candies Allocated to K Children,https://leetcode.com/problems/maximum-candies-allocated-to-k-children,"Array, Binary Search",LeetCode
1843E Koala and Lights,https://codeforces.com/problemset/problem/1209/B,"implementation,math,number theory",Codeforces
1832D2 Cycle In Maze,https://codeforces.com/problemset/problem/769/C,"*special problem,dfs and similar,graphs,greedy,shortest paths",Codeforces
1834F Equal Reversal,https://codeforces.com/problemset/problem/1698/F,"constructive algorithms,graphs,implementation,math",Codeforces
1835A Fox And Names,https://codeforces.com/problemset/problem/510/C,"dfs and similar,graphs,sortings",Codeforces
1834D Minimum Difference,https://codeforces.com/problemset/problem/1476/G,"data structures,hashing,sortings,two pointers",Codeforces
1841C Immobile Knight,https://codeforces.com/problemset/problem/1739/A,implementation,Codeforces
Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,"Array, Sliding Window",LeetCode
1841A Anti-Increasing Addicts,https://codeforces.com/problemset/problem/1738/G,"constructive algorithms,dp,greedy,math",Codeforces
1827A Sum of Medians,https://codeforces.com/problemset/problem/85/D,"binary search,brute force,data structures,implementation",Codeforces
1838D Kay and Eternity,https://codeforces.com/problemset/problem/685/D,"brute force,implementation,sortings",Codeforces
1838A Yurii Can Do Everything,https://codeforces.com/problemset/problem/1438/E,"binary search,bitmasks,brute force,constructive algorithms,divide and conquer,two pointers",Codeforces
1834F Alena's Schedule,https://codeforces.com/problemset/problem/586/A,implementation,Codeforces
1833E GCD Counting,https://codeforces.com/problemset/problem/1101/D,"data structures,dfs and similar,dp,number theory,trees",Codeforces
1840F Permutation Addicts,https://codeforces.com/problemset/problem/1738/D,"constructive algorithms,data structures,dfs and similar,dsu,graphs,trees",Codeforces
1829G The Miracle and the Sleeper,https://codeforces.com/problemset/problem/1562/A,"greedy,math",Codeforces
1832C Coloring Rectangles,https://codeforces.com/problemset/problem/1584/B,"greedy,math",Codeforces
1827E Table Tennis Game 2,https://codeforces.com/problemset/problem/765/C,math,Codeforces
1843D Serval and Toxel's Arrays,https://codeforces.com/problemset/problem/1789/C,"combinatorics,dp,implementation,math",Codeforces
1828B Two Bases,https://codeforces.com/problemset/problem/602/A,"brute force,implementation",Codeforces
1826F Blocks,https://codeforces.com/problemset/problem/1271/B,"greedy,math",Codeforces
Count the Number of K-Free Subsets,https://leetcode.com/problems/count-the-number-of-k-free-subsets,"Array, Dynamic Programming, Sorting",LeetCode
Frog Jump II,https://leetcode.com/problems/frog-jump-ii,"Array, Binary Search, Greedy",LeetCode
1831B Python Indentation,https://codeforces.com/problemset/problem/909/C,dp,Codeforces
1843D Bear and Forgotten Tree 3,https://codeforces.com/problemset/problem/639/B,"constructive algorithms,graphs,trees",Codeforces
1832D2 Playing with Dice,https://codeforces.com/problemset/problem/378/A,brute force,Codeforces
Spiral Matrix,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation",LeetCode
1827E AB Balance,https://codeforces.com/problemset/problem/1606/A,strings,Codeforces
1839C Grow The Tree,https://codeforces.com/problemset/problem/1248/B,"greedy,math,sortings",Codeforces
1832F Extremely Round,https://codeforces.com/problemset/problem/1766/A,"brute force,implementation",Codeforces
1827D Mateusz and Escape Room,https://codeforces.com/problemset/problem/1210/G,dp,Codeforces
1843F2 Short Substrings,https://codeforces.com/problemset/problem/1367/A,"implementation,strings",Codeforces
1840F 5G Antenna Towers,https://codeforces.com/problemset/problem/1423/E,geometry,Codeforces
1840B Valera and Swaps,https://codeforces.com/problemset/problem/441/D,"constructive algorithms,dsu,graphs,implementation,math,string suffix structures",Codeforces
1828B Restoring IPv6,https://codeforces.com/problemset/problem/250/B,"implementation,strings",Codeforces
1838F Unforgivable Curse (hard version),https://codeforces.com/problemset/problem/1800/E2,"brute force,constructive algorithms,dfs and similar,dsu,graphs,greedy,strings",Codeforces
Balanced Binary Tree,https://leetcode.com/problems/balanced-binary-tree,"Binary Tree, Depth-First Search, Tree",LeetCode
1839A Little Robber Girl's Zoo,https://codeforces.com/problemset/problem/686/B,"constructive algorithms,implementation,sortings",Codeforces
1830B Masha and Cactus,https://codeforces.com/problemset/problem/856/D,"dp,trees",Codeforces
1829F Blue-Red Permutation,https://codeforces.com/problemset/problem/1607/D,"greedy,math,sortings",Codeforces
1830C Linear Kingdom Races,https://codeforces.com/problemset/problem/115/E,"data structures,dp",Codeforces
1829G The New Year: Meeting Friends,https://codeforces.com/problemset/problem/723/A,"implementation,math,sortings",Codeforces
1839A Gardener Alex,https://codeforces.com/problemset/problem/1220/F,"binary search,data structures",Codeforces
1832A Foreigner,https://codeforces.com/problemset/problem/1142/D,dp,Codeforces
1829F Integers Shop,https://codeforces.com/problemset/problem/1621/B,"data structures,greedy,implementation",Codeforces
1840F Dima and Salad,https://codeforces.com/problemset/problem/366/C,dp,Codeforces
1840C Good Subsets,https://codeforces.com/problemset/problem/1170/I,"*special problem,dp",Codeforces
1826E Lucky Year,https://codeforces.com/problemset/problem/808/A,implementation,Codeforces
Increment Submatrices by One,https://leetcode.com/problems/increment-submatrices-by-one,"Array, Matrix, Prefix Sum",LeetCode
Single Number II,https://leetcode.com/problems/single-number-ii,"Array, Bit Manipulation",LeetCode
1835E The Check of the Point,https://codeforces.com/problemset/problem/683/A,"*special problem,geometry",Codeforces
1827C Bear and Destroying Subtrees,https://codeforces.com/problemset/problem/643/E,"dp,math,probabilities,trees",Codeforces
1832A Two Melodies,https://codeforces.com/problemset/problem/813/D,"dp,flows",Codeforces
1830C Theseus and labyrinth,https://codeforces.com/problemset/problem/676/D,"graphs,implementation,shortest paths",Codeforces
1838C Hometask,https://codeforces.com/problemset/problem/214/B,"brute force,constructive algorithms,greedy,math",Codeforces
1833B Banh-mi,https://codeforces.com/problemset/problem/1062/C,"greedy,implementation,math",Codeforces
1841D Balanced Team,https://codeforces.com/problemset/problem/1133/C,"sortings,two pointers",Codeforces
1826C Chopping Carrots (Easy Version),https://codeforces.com/problemset/problem/1706/D1,"binary search,brute force,constructive algorithms,greedy,number theory",Codeforces
Sort Transformed Array,https://leetcode.com/problems/sort-transformed-array,"Array, Math, Sorting, Two Pointers",LeetCode
1827B2 Partial Virtual Trees,https://codeforces.com/problemset/problem/1707/D,"combinatorics,dfs and similar,dp,math,trees",Codeforces
1830C Playing with Paper,https://codeforces.com/problemset/problem/527/A,"implementation,math",Codeforces
Number of Pairs of Strings With Concatenation Equal to Target,https://leetcode.com/problems/number-of-pairs-of-strings-with-concatenation-equal-to-target,"Array, String",LeetCode
1828A Sort the Array,https://codeforces.com/problemset/problem/451/B,"implementation,sortings",Codeforces
1840B You,https://codeforces.com/problemset/problem/1554/E,"dfs and similar,dp,math,number theory",Codeforces
1828A Weird Subtraction Process,https://codeforces.com/problemset/problem/946/B,"math,number theory",Codeforces
1837A Facetook Priority Wall,https://codeforces.com/problemset/problem/75/B,"expression parsing,implementation,strings",Codeforces
1834B Omkar and Mosaic,https://codeforces.com/problemset/problem/1586/I,"combinatorics,constructive algorithms,math",Codeforces
1840B Lecture Sleep,https://codeforces.com/problemset/problem/961/B,"data structures,dp,implementation,two pointers",Codeforces
1835D Phoenix and Odometers,https://codeforces.com/problemset/problem/1515/G,"dfs and similar,graphs,math,number theory",Codeforces
1838D Game on Sum (Hard Version),https://codeforces.com/problemset/problem/1628/D2,"combinatorics,dp,games,math",Codeforces
1831B Lucky Tickets,https://codeforces.com/problemset/problem/70/C,"binary search,data structures,sortings,two pointers",Codeforces
Count Fertile Pyramids in a Land,https://leetcode.com/problems/count-fertile-pyramids-in-a-land,"Array, Dynamic Programming, Matrix",LeetCode
1834F Eight Point Sets,https://codeforces.com/problemset/problem/334/B,sortings,Codeforces
1835C Delicious Dessert,https://codeforces.com/problemset/problem/1780/G,"binary search,dsu,hashing,math,number theory,string suffix structures",Codeforces
1840E Fancy Fence,https://codeforces.com/problemset/problem/1402/A,"*special problem,data structures,dsu,implementation,math,sortings",Codeforces
"1829A Petya, Petya, Petr, and Palindromes",https://codeforces.com/problemset/problem/1808/D,"binary search,brute force,data structures,two pointers",Codeforces
1831A The Golden Age,https://codeforces.com/problemset/problem/813/B,"brute force,math",Codeforces
1824E DZY Loves Bridges,https://codeforces.com/problemset/problem/446/E,"math,matrices",Codeforces
1834A Unit Array,https://codeforces.com/problemset/problem/1834/A,"greedy,math",Codeforces
1829F Harry Vs Voldemort,https://codeforces.com/problemset/problem/855/G,"dfs and similar,dp,graphs,trees",Codeforces
Number of Restricted Paths From First to Last Node,https://leetcode.com/problems/number-of-restricted-paths-from-first-to-last-node,"Dynamic Programming, Graph, Shortest Path, Topological Sort",LeetCode
1826D Dima and Friends,https://codeforces.com/problemset/problem/272/A,"implementation,math",Codeforces
1832E Santa Claus and Keyboard Check,https://codeforces.com/problemset/problem/748/B,"implementation,strings",Codeforces
1834D Lucky Numbers,https://codeforces.com/problemset/problem/630/C,"combinatorics,math",Codeforces
1833F Arthur and Table,https://codeforces.com/problemset/problem/557/C,"brute force,data structures,dp,greedy,math,sortings",Codeforces
1840A Hossam and Range Minimum Query,https://codeforces.com/problemset/problem/1771/F,"binary search,bitmasks,data structures,hashing,probabilities,strings,trees",Codeforces
The k Strongest Values in an Array,https://leetcode.com/problems/the-k-strongest-values-in-an-array,"Array, Sorting, Two Pointers",LeetCode
1830B Broken Keyboard,https://codeforces.com/problemset/problem/1765/B,greedy,Codeforces
1832D2 Neural Network Problem,https://codeforces.com/problemset/problem/1431/F,"*special problem,binary search,greedy",Codeforces
1838C Regular Bracket Sequences,https://codeforces.com/problemset/problem/1574/A,constructive algorithms,Codeforces
1838F Forgotten Episode,https://codeforces.com/problemset/problem/440/A,implementation,Codeforces
1829A Cycle,https://codeforces.com/problemset/problem/135/D,"brute force,dfs and similar,implementation",Codeforces
1840G2 King's Path,https://codeforces.com/problemset/problem/242/C,"dfs and similar,graphs,hashing,shortest paths",Codeforces
1840B Restaurant Game,https://codeforces.com/problemset/problem/1599/B,,Codeforces
Pascal's Triangle II,https://leetcode.com/problems/pascals-triangle-ii,"Array, Dynamic Programming",LeetCode
1840D Phone Numbers,https://codeforces.com/problemset/problem/151/B,"implementation,strings",Codeforces
1841C Inquisition,https://codeforces.com/problemset/problem/62/C,"geometry,implementation,sortings",Codeforces
1828B Different is Good,https://codeforces.com/problemset/problem/672/B,"constructive algorithms,implementation,strings",Codeforces
Word Break II,https://leetcode.com/problems/word-break-ii,"Array, Backtracking, Dynamic Programming, Hash Table, Memoization, String, Trie",LeetCode
Replace All ?'s to Avoid Consecutive Repeating Characters,https://leetcode.com/problems/replace-all-s-to-avoid-consecutive-repeating-characters,String,LeetCode
Check If String Is a Prefix of Array,https://leetcode.com/problems/check-if-string-is-a-prefix-of-array,"Array, String",LeetCode
Goat Latin,https://leetcode.com/problems/goat-latin,String,LeetCode
1827B1 Optimal Number Permutation,https://codeforces.com/problemset/problem/622/D,constructive algorithms,Codeforces
Longest Subsequence Repeated k Times,https://leetcode.com/problems/longest-subsequence-repeated-k-times,"Backtracking, Counting, Enumeration, Greedy, String",LeetCode
1826A Trust Nobody,https://codeforces.com/problemset/problem/1826/A,"brute force,greedy,implementation,sortings",Codeforces
1837D Expression Queries,https://codeforces.com/problemset/problem/730/L,data structures,Codeforces
1838E Shichikuji and Power Grid,https://codeforces.com/problemset/problem/1245/D,"dsu,graphs,greedy,shortest paths,trees",Codeforces
Cherry Pickup,https://leetcode.com/problems/cherry-pickup,"Array, Dynamic Programming, Matrix",LeetCode
1827F Lucky Numbers,https://codeforces.com/problemset/problem/1808/A,"brute force,implementation",Codeforces
1838F Rhombus,https://codeforces.com/problemset/problem/263/E,"brute force,data structures,dp",Codeforces
1832D2 Balanced Distribution,https://codeforces.com/problemset/problem/1237/G,"data structures,dp,greedy",Codeforces
1841A Bob's Beautiful Array,https://codeforces.com/problemset/problem/1599/J,"bitmasks,brute force,greedy",Codeforces
1830B Game,https://codeforces.com/problemset/problem/277/C,"games,implementation",Codeforces
1841E Military Problem,https://codeforces.com/problemset/problem/1006/E,"dfs and similar,graphs,trees",Codeforces
1841B Chess Rush,https://codeforces.com/problemset/problem/1403/C,"*special problem,combinatorics,dp,implementation,math",Codeforces
1834D Monoblock,https://codeforces.com/problemset/problem/1715/C,"combinatorics,data structures,implementation,math",Codeforces
1832D2 Lucky Number Representation,https://codeforces.com/problemset/problem/354/E,"constructive algorithms,dfs and similar,dp",Codeforces
How Many Apples Can You Put into the Basket,https://leetcode.com/problems/how-many-apples-can-you-put-into-the-basket,"Array, Greedy, Sorting",LeetCode
1834D Reorder,https://codeforces.com/problemset/problem/1436/A,math,Codeforces
1833D Balance,https://codeforces.com/problemset/problem/17/C,dp,Codeforces
1841C Complete the Word,https://codeforces.com/problemset/problem/716/B,"greedy,two pointers",Codeforces
1837E Game with Chips,https://codeforces.com/problemset/problem/1327/C,"constructive algorithms,implementation",Codeforces
1832A Yet Another Walking Robot,https://codeforces.com/problemset/problem/1296/C,"data structures,implementation",Codeforces
1837E Mysterious numbers - 1,https://codeforces.com/problemset/problem/171/A,"*special problem,constructive algorithms",Codeforces
Valid Sudoku,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix",LeetCode
1835F Good Graph,https://codeforces.com/problemset/problem/1835/F,"bitmasks,dfs and similar,graph matchings,graphs,implementation",Codeforces
1843F2 Directing Edges,https://codeforces.com/problemset/problem/1385/E,"constructive algorithms,dfs and similar,graphs",Codeforces
Line Reflection,https://leetcode.com/problems/line-reflection,"Array, Hash Table, Math",LeetCode
1840G1 Sequential Nim,https://codeforces.com/problemset/problem/1382/B,"dp,games",Codeforces
1832E Vasya's Calendar,https://codeforces.com/problemset/problem/182/B,implementation,Codeforces
Largest Component Size by Common Factor,https://leetcode.com/problems/largest-component-size-by-common-factor,"Array, Math, Number Theory, Union Find",LeetCode
1827F Partition,https://codeforces.com/problemset/problem/946/A,greedy,Codeforces
Longest String Chain,https://leetcode.com/problems/longest-string-chain,"Array, Dynamic Programming, Hash Table, String, Two Pointers",LeetCode
1840B Longest k-Good Segment,https://codeforces.com/problemset/problem/616/D,"binary search,data structures,two pointers",Codeforces
1827B1 Design Tutorial: Change the Goal,https://codeforces.com/problemset/problem/472/F,"constructive algorithms,math,matrices",Codeforces
1832E Xor-quiz,https://codeforces.com/problemset/problem/1566/H,"constructive algorithms,dp,interactive,math,number theory",Codeforces
1833D Colored Subgraphs,https://codeforces.com/problemset/problem/1796/E,"dfs and similar,dp,games,greedy,trees",Codeforces
1833C Cutting Carrot,https://codeforces.com/problemset/problem/794/B,"geometry,math",Codeforces
1830A Programming Language,https://codeforces.com/problemset/problem/200/D,"binary search,brute force,expression parsing,implementation",Codeforces
1833D Distinguish H from X,https://codeforces.com/problemset/problem/1357/A3,,Codeforces
1829B Brackets in Implications,https://codeforces.com/problemset/problem/550/E,"constructive algorithms,greedy,implementation,math",Codeforces
1841E Weird Game,https://codeforces.com/problemset/problem/293/A,"games,greedy",Codeforces
1843D Crash,https://codeforces.com/problemset/problem/417/B,implementation,Codeforces
1827E Swapping Characters,https://codeforces.com/problemset/problem/903/E,"brute force,hashing,implementation,strings",Codeforces
1838E EKG,https://codeforces.com/problemset/problem/316/B1,"brute force,dfs and similar",Codeforces
1827C Magic Breeding,https://codeforces.com/problemset/problem/878/D,bitmasks,Codeforces
1828B TMT Document,https://codeforces.com/problemset/problem/1509/B,greedy,Codeforces
1826B Ciel and Flipboard,https://codeforces.com/problemset/problem/321/D,"dp,greedy,math",Codeforces
1833B Equalize Them All,https://codeforces.com/problemset/problem/1144/D,"constructive algorithms,greedy",Codeforces
1840A Identify the Operations,https://codeforces.com/problemset/problem/1442/B,"combinatorics,data structures,dsu,greedy,implementation",Codeforces
1841E Average Score,https://codeforces.com/problemset/problem/81/C,"greedy,math,sortings",Codeforces
1828B 3SUM,https://codeforces.com/problemset/problem/1692/F,"brute force,math",Codeforces
1839D WTF?,https://codeforces.com/problemset/problem/290/C,"*special problem,graph matchings,implementation,trees",Codeforces
1827D Turtles,https://codeforces.com/problemset/problem/348/D,"dp,matrices",Codeforces
1833D Power of quantum Fourier transform,https://codeforces.com/problemset/problem/1357/E1,,Codeforces
Sign of the Product of an Array,https://leetcode.com/problems/sign-of-the-product-of-an-array,"Array, Math",LeetCode
1829E Treasure Hunt,https://codeforces.com/problemset/problem/1639/A,"graphs,interactive",Codeforces
1825A Track,https://codeforces.com/problemset/problem/83/C,"graphs,greedy,shortest paths",Codeforces
Check Array Formation Through Concatenation,https://leetcode.com/problems/check-array-formation-through-concatenation,"Array, Hash Table",LeetCode
1831A I.O.U.,https://codeforces.com/problemset/problem/376/B,implementation,Codeforces
1837B Mike and Children,https://codeforces.com/problemset/problem/1121/B,"brute force,implementation",Codeforces
1840F Cola,https://codeforces.com/problemset/problem/44/B,implementation,Codeforces
Minimum Incompatibility,https://leetcode.com/problems/minimum-incompatibility,"Array, Bit Manipulation, Bitmask, Dynamic Programming",LeetCode
1836B Save the problem!,https://codeforces.com/problemset/problem/865/A,constructive algorithms,Codeforces
1829C Less or Equal,https://codeforces.com/problemset/problem/977/C,sortings,Codeforces
1843A Recommendations,https://codeforces.com/problemset/problem/1310/A,"data structures,greedy,sortings",Codeforces
K Divisible Elements Subarrays,https://leetcode.com/problems/k-divisible-elements-subarrays,"Array, Enumeration, Hash Function, Hash Table, Rolling Hash, Trie",LeetCode
Word Subsets,https://leetcode.com/problems/word-subsets,"Array, Hash Table, String",LeetCode
1826B Kate and imperfection,https://codeforces.com/problemset/problem/1333/F,"greedy,implementation,math,number theory,sortings,two pointers",Codeforces
Permutation Sequence,https://leetcode.com/problems/permutation-sequence,"Math, Recursion",LeetCode
1834D Death Stars (easy),https://codeforces.com/problemset/problem/958/A1,implementation,Codeforces
1837B Fedor and coupons,https://codeforces.com/problemset/problem/754/D,"binary search,data structures,greedy,sortings",Codeforces
1827D Lara Croft and the New Game,https://codeforces.com/problemset/problem/976/B,"implementation,math",Codeforces
1838F Commentator problem,https://codeforces.com/problemset/problem/2/C,geometry,Codeforces
1843F1 Omsk Metro (simple version),https://codeforces.com/problemset/problem/1843/F1,"data structures,dfs and similar,dp,greedy,math,trees",Codeforces
1836A Gerald is into Art,https://codeforces.com/problemset/problem/560/B,"constructive algorithms,implementation",Codeforces
Next Greater Element I,https://leetcode.com/problems/next-greater-element-i,"Array, Hash Table, Monotonic Stack, Stack",LeetCode
Maximum Score From Removing Substrings,https://leetcode.com/problems/maximum-score-from-removing-substrings,"Greedy, Stack, String",LeetCode
1830F Treasure Hunt,https://codeforces.com/problemset/problem/1639/J,"graphs,interactive",Codeforces
1829E Double Tree,https://codeforces.com/problemset/problem/1140/G,"data structures,divide and conquer,shortest paths,trees",Codeforces
1838C Johnny and New Toy,https://codeforces.com/problemset/problem/1361/F,"data structures,implementation,math",Codeforces
1824E Cyclic Rotation,https://codeforces.com/problemset/problem/1672/D,"constructive algorithms,greedy,implementation,two pointers",Codeforces
1833B Equalizing Two Strings,https://codeforces.com/problemset/problem/1256/F,"constructive algorithms,sortings,strings",Codeforces
Number of Dice Rolls With Target Sum,https://leetcode.com/problems/number-of-dice-rolls-with-target-sum,Dynamic Programming,LeetCode
1838E The Big Race,https://codeforces.com/problemset/problem/592/C,math,Codeforces
1832E Fight Against Traffic,https://codeforces.com/problemset/problem/954/D,"dfs and similar,graphs,shortest paths",Codeforces
1840D Two Arrays,https://codeforces.com/problemset/problem/1599/E,"data structures,matrices",Codeforces
1827E Degenerate Matrix,https://codeforces.com/problemset/problem/549/H,"binary search,math",Codeforces
1830F Strange device,https://codeforces.com/problemset/problem/1158/E,"binary search,interactive,math,trees",Codeforces
1828B CQXYM Count Permutations,https://codeforces.com/problemset/problem/1581/A,"combinatorics,math,number theory",Codeforces
1829D The table,https://codeforces.com/problemset/problem/226/D,"constructive algorithms,greedy",Codeforces
1841E Long Beautiful Integer,https://codeforces.com/problemset/problem/1268/A,"constructive algorithms,greedy,implementation,strings",Codeforces
1829H Decode String,https://codeforces.com/problemset/problem/1729/B,"greedy,strings",Codeforces
1830D Minimum Path,https://codeforces.com/problemset/problem/1473/E,"graphs,shortest paths",Codeforces
1829E Ruminations on Ruminants,https://codeforces.com/problemset/problem/603/D,"geometry,math",Codeforces
1840G1 All Possible Digits,https://codeforces.com/problemset/problem/1759/F,"binary search,data structures,greedy,math,number theory",Codeforces
1831A Treasure Hunt,https://codeforces.com/problemset/problem/979/B,greedy,Codeforces
1833G Sad powers,https://codeforces.com/problemset/problem/955/C,"binary search,math,number theory",Codeforces
1841F Teams Forming,https://codeforces.com/problemset/problem/1092/B,sortings,Codeforces
1837C Make it Beautiful,https://codeforces.com/problemset/problem/1783/A,"constructive algorithms,math,sortings",Codeforces
Minimum Difference Between Highest and Lowest of K Scores,https://leetcode.com/problems/minimum-difference-between-highest-and-lowest-of-k-scores,"Array, Sliding Window, Sorting",LeetCode
1841E Home Numbers,https://codeforces.com/problemset/problem/638/A,"*special problem,constructive algorithms,math",Codeforces
1839C Hexagons,https://codeforces.com/problemset/problem/615/E,"binary search,implementation,math",Codeforces
1833F Pasha and Stick,https://codeforces.com/problemset/problem/610/A,"combinatorics,math",Codeforces
1843A Population Size,https://codeforces.com/problemset/problem/416/D,"greedy,implementation,math",Codeforces
Confusing Number II,https://leetcode.com/problems/confusing-number-ii,"Backtracking, Math",LeetCode
1837B Median Smoothing,https://codeforces.com/problemset/problem/590/A,implementation,Codeforces
1832A Seating Arrangements (easy version),https://codeforces.com/problemset/problem/1566/D1,"data structures,greedy,sortings",Codeforces
1828A Petya and Square,https://codeforces.com/problemset/problem/112/B,"implementation,math",Codeforces
1840G1 Numbers,https://codeforces.com/problemset/problem/128/D,"constructive algorithms,implementation",Codeforces
1827D Bears and Juice,https://codeforces.com/problemset/problem/643/F,"dp,math,meet-in-the-middle",Codeforces
1841E Try and Catch,https://codeforces.com/problemset/problem/195/C,"expression parsing,implementation",Codeforces
1833D MKnez's ConstructiveForces Task,https://codeforces.com/problemset/problem/1779/B,"constructive algorithms,math",Codeforces
1829G Odd-Even Subsequence,https://codeforces.com/problemset/problem/1370/D,"binary search,dp,dsu,greedy,implementation",Codeforces
1837A Cactus Search,https://codeforces.com/problemset/problem/1089/C,interactive,Codeforces
1827C Array Covering,https://codeforces.com/problemset/problem/720/F,data structures,Codeforces
1840F Problem About Equation,https://codeforces.com/problemset/problem/174/A,math,Codeforces
1837D Add to Neighbour and Remove,https://codeforces.com/problemset/problem/1462/D,"greedy,math,number theory",Codeforces
1841B Tyndex.Brome,https://codeforces.com/problemset/problem/62/B,"binary search,implementation",Codeforces
1833F Endless Roses Most Beautiful,https://codeforces.com/problemset/problem/926/H,,Codeforces
1831A Alternating bits oracle,https://codeforces.com/problemset/problem/1116/C1,,Codeforces
1835D Alyona and Triangles,https://codeforces.com/problemset/problem/682/E,"geometry,two pointers",Codeforces
Count Ways to Distribute Candies,https://leetcode.com/problems/count-ways-to-distribute-candies,Dynamic Programming,LeetCode
1838F Cormen --- The Best Friend Of a Man,https://codeforces.com/problemset/problem/732/B,"dp,greedy",Codeforces
1834C Algebra Flash,https://codeforces.com/problemset/problem/1767/E,"bitmasks,brute force,dp,graphs,math,meet-in-the-middle,trees",Codeforces
Smallest Missing Non-negative Integer After Operations,https://leetcode.com/problems/smallest-missing-non-negative-integer-after-operations,"Array, Greedy, Hash Table, Math",LeetCode
1829A Constructing the Array,https://codeforces.com/problemset/problem/1353/D,"constructive algorithms,data structures,sortings",Codeforces
1840A Returning Home,https://codeforces.com/problemset/problem/1422/D,"graphs,shortest paths,sortings",Codeforces
1837F Escape,https://codeforces.com/problemset/problem/148/B,"implementation,math",Codeforces
Find Eventual Safe States,https://leetcode.com/problems/find-eventual-safe-states,"Breadth-First Search, Depth-First Search, Graph, Topological Sort",LeetCode
1838E Memory and Trident,https://codeforces.com/problemset/problem/712/B,"implementation,strings",Codeforces
Group Employees of the Same Salary,https://leetcode.com/problems/group-employees-of-the-same-salary,Database,LeetCode
1837B Lost Array,https://codeforces.com/problemset/problem/1534/E,"graphs,greedy,interactive,shortest paths",Codeforces
1825A Beautiful Year,https://codeforces.com/problemset/problem/271/A,brute force,Codeforces
1839B Xenia and Bit Operations,https://codeforces.com/problemset/problem/339/D,"data structures,trees",Codeforces
1834A AmShZ Wins a Bet,https://codeforces.com/problemset/problem/1610/G,"data structures,greedy,hashing",Codeforces
1839C Jamie and Binary Sequence (changed after round),https://codeforces.com/problemset/problem/916/B,"bitmasks,greedy,math",Codeforces
1833E The Films,https://codeforces.com/problemset/problem/1017/H,brute force,Codeforces
1827E Chloe and the sequence,https://codeforces.com/problemset/problem/743/B,"binary search,bitmasks,constructive algorithms,implementation",Codeforces
1832C Fishingprince Plays With Array,https://codeforces.com/problemset/problem/1696/C,"constructive algorithms,greedy,implementation,math",Codeforces
Champagne Tower,https://leetcode.com/problems/champagne-tower,Dynamic Programming,LeetCode
